src_text,tgt_text,src_lang,tgt_lang
ﻧﺼﻴﺣﺕ,advice,chg_Arab,eng_Latn
ﺘﻮﺭﻭﺐ,to make (make),chg_Arab,eng_Latn
ﻗﻴﻧﺎﻠﺪﻴﻼﺮ,they suffered,chg_Arab,eng_Latn
ماە,ай,chg_Arab,kaz_Cyrl
تابع,кіретін,chg_Arab,kaz_Cyrl
ﻴﺎﭙﻮﺷﺎ,жабыса,chg_Arab,kaz_Cyrl
ﻗﻮﺪﻯ,chased,chg_Arab,eng_Latn
ﻋﺎﺻﻰ,disobedience,chg_Arab,eng_Latn
ياشورون,жасырын түрде,chg_Arab,kaz_Cyrl
تورتونجى,төртінші,chg_Arab,kaz_Cyrl
تقي,too,chg_Arab,eng_Latn
بش آتار اون آتار اون ملطيق بر نچە کتە آطلر غنيمت اليندى,"Five-shooters, ten-shooters, ten rifles, and some large horses were taken as booty.",chg_Arab,eng_Latn
ﻗﺎﺷﻴﻐﻪ,қасына,chg_Arab,kaz_Cyrl
کورمای سیزمو,көрмейсіз бе?,chg_Arab,kaz_Cyrl
اوباش,тентектер,chg_Arab,kaz_Cyrl
ﺳﻭﺘﻴﻤﻨﻰ,сүтімді,chg_Arab,kaz_Cyrl
يول,жұлу,chg_Arab,kaz_Cyrl
ﻄﺎﻳﻒ,діни рәсім бойынша Қағбаның айналатын жері,chg_Arab,kaz_Cyrl
 قوتلوق  باچکير,Qutluq Bachkir ,chg_Arab,eng_Latn
ﺍﻮﮐﻮﺭﻠﻭﺐ,айналып,chg_Arab,kaz_Cyrl
احسان,benevolent deed,chg_Arab,eng_Latn
"مما ايتيکە، ""يغاجي قاشيغە باريب، بر صندوق ايتوروب، منيک قاشيم غە اليب کلينک،"" ديدى.","Мама айтты: ""Ағаш ұстасының қасына барып, бір сандық жасаттырып, менің қасыма алып келіңдер"", – деді.",chg_Arab,kaz_Cyrl
ﻜﻳﻨﻪ,"кек, ашу-ыза",chg_Arab,kaz_Cyrl
ﻗﺕ,бір аз,chg_Arab,kaz_Cyrl
حد سان,Сан шегі,chg_Arab,kaz_Cyrl
ﺘﻤﻮﺮﭼﻳﻤﻦ,I will catch you.,chg_Arab,eng_Latn
ﺪﺭ,асыл тас,chg_Arab,kaz_Cyrl
يسون,manner,chg_Arab,eng_Latn
ﺍﻮﻟﻮﻏﻳﻨﻧﮏ,үлкенінің,chg_Arab,kaz_Cyrl
اى يارانلار فرزندديک سوزلامانکلار,"Ей, достар, бала сияқты сөйлемеңдер",chg_Arab,kaz_Cyrl
ﺒﺮﻳﺐ,giving,chg_Arab,eng_Latn
مقطعات,үзінділер,chg_Arab,kaz_Cyrl
چاقلی,time,chg_Arab,eng_Latn
ﺗﻮﻗﻮﺯﻻﻧﭽﻴﺳﻰ,ninth,chg_Arab,eng_Latn
ﻘﻮﺮﻮﻕ,"bridle, a tool for holding a horse",chg_Arab,eng_Latn
ديماسانکيز,демесеңіз,chg_Arab,kaz_Cyrl
اوشبو کتاب,this book,chg_Arab,eng_Latn
ﺳﺎﻠﺩﻯ,кіргізді,chg_Arab,kaz_Cyrl
سوزنينک,the word's,chg_Arab,eng_Latn
ﺍﻮﻴﻮﻠﻳﻜﻧﻰ,үйлі жанды,chg_Arab,kaz_Cyrl
ﻗﺒﺎﻟﺩﻴﻦ,қамаудан,chg_Arab,kaz_Cyrl
ﻗﺒﺎﻧﻴﺏ,prepared (prepared),chg_Arab,eng_Latn
ﺁﺘﺎ,"old man, old man",chg_Arab,eng_Latn
ﺘﻴﺯﻠﻴﻜﻠﻰ,"fast, quick",chg_Arab,eng_Latn
بانک,call,chg_Arab,eng_Latn
دقيانوس کنجينى تابيب سين ديب انى توتميشلار,"""Дақиянус қазынасын тауыпсың!"" деп, оны ұстап алды",chg_Arab,kaz_Cyrl
بزکاک,безгек,chg_Arab,kaz_Cyrl
ﻨﺎﺒﻴﻧﺎ,соқыр,chg_Arab,kaz_Cyrl
آدم,person,chg_Arab,eng_Latn
اول کاشغرغە بارادور، اما کاشغرنینک یولی اوزوندور,"He is going to Kashgar, but the road to Kashgar is long.",chg_Arab,eng_Latn
من باليق ايماس من پادشاە دورمن,I am not a fish; I am a king.,chg_Arab,eng_Latn
واقع بول-,орналасқан болу,chg_Arab,kaz_Cyrl
اوز,өз,chg_Arab,kaz_Cyrl
صبح,таң,chg_Arab,kaz_Cyrl
ﺍﺘﻼﺮﻴﻤﺯ,our names,chg_Arab,eng_Latn
ﺁﻭﻴﻟﻴﻐﻪ,to the village,chg_Arab,eng_Latn
سيزلار,you (plural),chg_Arab,eng_Latn
ﺧﺎﻃﺭ,ой (пиғыл),chg_Arab,kaz_Cyrl
ﻜﻴﻼ ﻜﻴﻼ,бара-бара,chg_Arab,kaz_Cyrl
ﺒﺎﺴﺘﻮﺮﻮﺐ,win,chg_Arab,eng_Latn
انشاء الله بو مشرک مسلمان بولغاى ديب قوفوب کلديلار,"""God willing, this polytheist might become a Muslim!"" They got up and went with him",chg_Arab,eng_Latn
اصحاب کهف صحبتيغە مشرف بولوب,Үңгір иелері сұхбатына ие болып,chg_Arab,kaz_Cyrl
ﺘﺎﻭﻖ,тауық,chg_Arab,kaz_Cyrl
ﺒﺘﺐ,жазып,chg_Arab,kaz_Cyrl
همە,барлығы,chg_Arab,kaz_Cyrl
مختصر,тоқетері,chg_Arab,kaz_Cyrl
ﻴﻳﺐ ﺍﻳﭽﻳﺏ,ішіп-жеп,chg_Arab,kaz_Cyrl
ﺠﻤﺎﻋﺕ,рулас адамдар тобы,chg_Arab,kaz_Cyrl
باي موسيزلار,Are you wealthy?,chg_Arab,eng_Latn
ﺗﻭﺮﺍ,"Шыңғысхан тұқымынан шыққан билік жүргізуші, басқарушы",chg_Arab,kaz_Cyrl
بیلمايدور,She does not know him.,chg_Arab,eng_Latn
ﺁﻴﺘﻣﺎﺪﻯ,didn't say,chg_Arab,eng_Latn
ﺍﻮﺮﺩﻮﺴﻰ,horde,chg_Arab,eng_Latn
ﺴﻮ,water,chg_Arab,eng_Latn
اونا-,келісу,chg_Arab,kaz_Cyrl
وثيقە,уәлиқа,chg_Arab,kaz_Cyrl
بيل-,білу,chg_Arab,kaz_Cyrl
خط,хат,chg_Arab,kaz_Cyrl
ﻜﻠﻜﺎﻨﻴﺪﻴﻦ,келгенінен,chg_Arab,kaz_Cyrl
ﺳﻳﻼﺮﻻﺭ,"giving gifts, honoring",chg_Arab,eng_Latn
ﻴﺴﺎﻮﻧﻴﻦ,"жасағын, әскерін",chg_Arab,kaz_Cyrl
ايچي,іші,chg_Arab,kaz_Cyrl
حالا,still,chg_Arab,eng_Latn
کل-,to come,chg_Arab,eng_Latn
ﻜﻭﭽﻳﻦ,his wife,chg_Arab,eng_Latn
ندامت,Өкініш,chg_Arab,kaz_Cyrl
آراسيدە,арасында,chg_Arab,kaz_Cyrl
ﺗﻴﻜﺎﻨﻳﺘﮏ,"as it is said, as it is said",chg_Arab,eng_Latn
بردى,she gave,chg_Arab,eng_Latn
ﺒﻰ ﻣﺛﻞ,"теңі жоқ, тең дессіз",chg_Arab,kaz_Cyrl
اشت,to hear,chg_Arab,eng_Latn
ﻣﻌﺎﺵ,"consultation, consultation",chg_Arab,eng_Latn
ﻜﻮﻠﻧﻴﻧﮏ,көлдің,chg_Arab,kaz_Cyrl
مقرّب,intimate person,chg_Arab,eng_Latn
دانشلی,білімді,chg_Arab,kaz_Cyrl
ﺴﺎﻋﺕ,"time, season",chg_Arab,eng_Latn
ﺴﻧﭽﺩﻳﻼﺮ,шаншыды (қадады),chg_Arab,kaz_Cyrl
ﺍﻮﻟﺘﻮﺮﺗﻮﺐ,planted,chg_Arab,eng_Latn
ﺗﻮﻗﻐﺎﻥ,туған,chg_Arab,kaz_Cyrl
ﺍﻴﺘﺎﻜﻰ,skirt,chg_Arab,eng_Latn
ﺍﻮﻗﻼﺐ,sleeping,chg_Arab,eng_Latn
ﻤﻈﻓﺭ,"to win, to conquer",chg_Arab,eng_Latn
ناموس,hidden deceit,chg_Arab,eng_Latn
رخصت اردويل غە بولدى ديب عزم راه قيلديلار,"""We have order to go to Erdabil!"" he said, and they set out on the road",chg_Arab,eng_Latn
يات-,жату,chg_Arab,kaz_Cyrl
کل کل شکفتە شکفتە يارانلارى قاشلاري غە کلدي لار,"Гүл-гүл жайнап, достарының қасына келді",chg_Arab,kaz_Cyrl
ﻳﻮﺯﻻﻨﺪﻯ,"бет алды , бағыт алды",chg_Arab,kaz_Cyrl
قون,to sleep,chg_Arab,eng_Latn
بردينکيز,you gave,chg_Arab,eng_Latn
 ايکينجی مراتبە کلمادى,They did not come back again.,chg_Arab,eng_Latn
خواجە,khwaja ,chg_Arab,eng_Latn
بردى,it gave,chg_Arab,eng_Latn
ﭘﻧﭻ ﻴﮏ,бестен бірі,chg_Arab,kaz_Cyrl
ﺘﻮﺘﺩﻯ,айтты,chg_Arab,kaz_Cyrl
ﺍﻳﺷﻼﺏ,crosswise,chg_Arab,eng_Latn
ﺘﺎﺭﺘﺪﻯ,"жұтты, сіңірді, тартты",chg_Arab,kaz_Cyrl
ﺍﻴﻨﺎﻗﻠﻴﻘﻧﻰ,inaktyk (a title given by the Khan of Khiva to a local ruler),chg_Arab,eng_Latn
ولد,ұл,chg_Arab,kaz_Cyrl
اولى,more important,chg_Arab,eng_Latn
تورت کونلوک روايت,төрт күндік хикая,chg_Arab,kaz_Cyrl
چونک بوقا بار,үлкен бұқа бар,chg_Arab,kaz_Cyrl
ﺍﻴﻟﻴﮑﮑﺎ,fifty,chg_Arab,eng_Latn
اون ايکی ياش,twelve years old,chg_Arab,eng_Latn
بوتينينك,of the foot,chg_Arab,eng_Latn
ﺘﺎﺸﻼﺪﻳﻼﺭ,threw,chg_Arab,eng_Latn
بو,бұл,chg_Arab,kaz_Cyrl
ﻴﺎﻗﻤﺎﺪﻯ,"жақпады, ұнамады",chg_Arab,kaz_Cyrl
بو مکيان,this hen,chg_Arab,eng_Latn
ﻗﺭﻳﻠﻐﻮﻏﺎ,to be killed,chg_Arab,eng_Latn
ﺍﻭﻟﻭﻛﻳﻦ,өлігін,chg_Arab,kaz_Cyrl
ﻤﻮﺍﻠﻰ,rulers,chg_Arab,eng_Latn
ديمادينک,You did not say.,chg_Arab,eng_Latn
سر,a silver coin,chg_Arab,eng_Latn
ﺁﻧﭼﻪ,"сонша, соншалықты",chg_Arab,kaz_Cyrl
ﻗﺮﺍ,dirty,chg_Arab,eng_Latn
بولار قورقونيدين جونک کچيک نچە يوز جان هيچ توختاماى بالا برقه سی برلان درياغە کير يب غرق بولوب اولکاندين كين,"Out of fear, hundreds of souls, old and young, rushed into the river with their children and drowned.",chg_Arab,eng_Latn
سان,Сан,chg_Arab,kaz_Cyrl
ﺍﻴﺭﺘﺎﺩﻴﻦ,"таңертеңнен, азаннан",chg_Arab,kaz_Cyrl
ﺑﻮﺯ,(white) white cotton is made from cotton,chg_Arab,eng_Latn
ﺍﻳﺘﻟﻐﺎﻨﻼﺭﺪﻴﻦ,айтылғандардан,chg_Arab,kaz_Cyrl
ﺁﺘﻼﻥ,аттан,chg_Arab,kaz_Cyrl
تمور,темір,chg_Arab,kaz_Cyrl
باشينکيز,your head,chg_Arab,eng_Latn
ﻮﻻﻴﺗﻼﺮﺪﺍ,in the provinces,chg_Arab,eng_Latn
اى کولدا تکيە کاە قلديلار,Айкөлде тұрақтады (текье жасады),chg_Arab,kaz_Cyrl
اوق,оқ,chg_Arab,kaz_Cyrl
ﻳﻐﺎﭺ,ағаш,chg_Arab,kaz_Cyrl
اوجونجي حصە دا تا صبح غجە قرآن اوقودى لار,"In this third part, until dawn they read the Qurʾān",chg_Arab,eng_Latn
مظلوم نينک سوزى,a woman's word,chg_Arab,eng_Latn
توردى,it stood,chg_Arab,eng_Latn
ﻫﺮ ﻧﻴﻣﺎﻧﻴﻧﮏ,әрнәрсенің,chg_Arab,kaz_Cyrl
و يشورون تنکرى تعالى عباداتين قيلور ايرميشلار,and they openly worshipped God,chg_Arab,eng_Latn
کينک,кең,chg_Arab,kaz_Cyrl
جفنی,couple,chg_Arab,eng_Latn
تيشلا-,тістеу,chg_Arab,kaz_Cyrl
اوشبو قوليم نينک راستليقى اوچون اوشبو وثيقەنى برديم,"As proof of what I said, I provided this confirmation of my oath.",chg_Arab,eng_Latn
ﺘﻮﺴﻮﻠﺪﻯ,"exhausted, finished",chg_Arab,eng_Latn
قاتيش,to join together,chg_Arab,eng_Latn
بيلا,-мен,chg_Arab,kaz_Cyrl
ثناء,praise,chg_Arab,eng_Latn
ﺍﻴﺷﺘﺴﻪ,естісе,chg_Arab,kaz_Cyrl
ﺨﺮﺍﺐ,"талқандалу, жойылу",chg_Arab,kaz_Cyrl
ﻧﺼﻴﺣﺗﻼﺭﻧﻰ,advice,chg_Arab,eng_Latn
ﺮﻋﻴﺕ,subordination (tenancy),chg_Arab,eng_Latn
بش,five,chg_Arab,eng_Latn
ﺗﻭﻨﻜﻠﻴﻛﺪﻳﻦ,түңліктен,chg_Arab,kaz_Cyrl
ﭽﺎﺑﻮﻨﮏ,шап,chg_Arab,kaz_Cyrl
ﻗﻤﻴﺸﻟﻰ,"қамысты, қамысы бар",chg_Arab,kaz_Cyrl
ﻴﺎﺮﻴﻠﻪ,"to split, to split",chg_Arab,eng_Latn
ﺁﺭﺍﻻﺷﺪﻰ,intervened,chg_Arab,eng_Latn
مرتبە,station,chg_Arab,eng_Latn
يولوق,кездесу,chg_Arab,kaz_Cyrl
فرمان,command,chg_Arab,eng_Latn
آتلان,to ride on horseback,chg_Arab,eng_Latn
سيزلار کوچا خواجەلاريدين موسيزلار,Сіздер Куча қожаларынансыз ба?,chg_Arab,kaz_Cyrl
ﻣﻮﻧﻜﺎ,бұған,chg_Arab,kaz_Cyrl
مجلد,bound,chg_Arab,eng_Latn
ﺍﻮﻛﺮﺍﻨﻴﺐ,үйреніп,chg_Arab,kaz_Cyrl
ﻨﻴﺰﻩ,spear,chg_Arab,eng_Latn
ﻣﺣﻛﻡ,"strong, sturdy",chg_Arab,eng_Latn
ﺗﻳﻭﺭﻻﺭ,(they) say,chg_Arab,eng_Latn
اوردا,хан отыратын жер,chg_Arab,kaz_Cyrl
ﻋﻧﺎﻳﺕ,"қайырымдылық , мейірімділік",chg_Arab,kaz_Cyrl
ﺁﻏﺭﻴﻐﺎﻥ,sick,chg_Arab,eng_Latn
سرباز,soldier,chg_Arab,eng_Latn
اوغلان,son,chg_Arab,eng_Latn
ﻗﻮﻻﻗﻰ,құлағы,chg_Arab,kaz_Cyrl
ﺘﺎﺶ ﻮ ﮐﻳﺴﺎﮎ,тас-топырақ,chg_Arab,kaz_Cyrl
يسون,жосын,chg_Arab,kaz_Cyrl
ﻴﺎﻗﻴﺐ,burn,chg_Arab,eng_Latn
ﺒﺎﺷﻗﻪ ﺒﺎﺷﻗﻪ,individually,chg_Arab,eng_Latn
ﺑﺎﺮﻤﺎﻗﻧﻰ,баруды,chg_Arab,kaz_Cyrl
ﺒﻭﻠﻤﺎﺷﻼﺭ,болмаса да,chg_Arab,kaz_Cyrl
يول,жол,chg_Arab,kaz_Cyrl
ﺁﻟﻤﺎﻏﻴﻝ,алма,chg_Arab,kaz_Cyrl
ﻴﻗﻧﻴﺪﺍ,"маңайында, айналасында",chg_Arab,kaz_Cyrl
ﺁﻧﮑﺎ,оған,chg_Arab,kaz_Cyrl
ﺧﺯﻴﻧﻪ,дүние-мүлік,chg_Arab,kaz_Cyrl
کول,lake,chg_Arab,eng_Latn
 کونکلى قرا,қара ниетті,chg_Arab,kaz_Cyrl
ﻜﻮﻨﭼﺴﻧﻪ,қалқасына (күннің көзінен қалқалайтын ш ат ыр),chg_Arab,kaz_Cyrl
سيزلار,сіздер,chg_Arab,kaz_Cyrl
ﺑﻮﺰﻧﻳﻧﮏ,of ice,chg_Arab,eng_Latn
ﺳﻟﻃﻧﺗﻰ,"хандық , патшалық",chg_Arab,kaz_Cyrl
بلاسيغە بر فارچە خط بردى,баласына бір парақ хат берді,chg_Arab,kaz_Cyrl
ﮐﺯ,arrowhead,chg_Arab,eng_Latn
بو پادشاە عربستان دين,Бұл патша Арабиядан,chg_Arab,kaz_Cyrl
ﺻﺤﺑﺕ,"достық қарым-қатынас, сыйластық",chg_Arab,kaz_Cyrl
اوت,от,chg_Arab,kaz_Cyrl
ایماس,емес,chg_Arab,kaz_Cyrl
ﺼﺮﺍﻂ,Religious. The Bridge of Hell,chg_Arab,eng_Latn
مسافر,traveler,chg_Arab,eng_Latn
ﺴﺎﻯ,су ағып жатқан ойпаң жер,chg_Arab,kaz_Cyrl
قوى-,қой-,chg_Arab,kaz_Cyrl
ﺍﻮﻴﻐﺎﺘﺩﻴﻨﮏ,ояттың,chg_Arab,kaz_Cyrl
ﻓﺎﻨﻰ,"false, fleeting",chg_Arab,eng_Latn
ﺒﺮﻧﭼﻪ,біраз,chg_Arab,kaz_Cyrl
اتفاق,ынтымақ,chg_Arab,kaz_Cyrl
دروازە لار,дарбазалар,chg_Arab,kaz_Cyrl
ايوان,veranda,chg_Arab,eng_Latn
ایگە,ие,chg_Arab,kaz_Cyrl
ﺴﻮﺰﻻﺸﻤﺎﺱ,"сөйлеспес, сөйлеспейтін",chg_Arab,kaz_Cyrl
سير,Саяхат,chg_Arab,kaz_Cyrl
ﺍﻳﺮﻜﻨﻧﻰ,that,chg_Arab,eng_Latn
ﺘﻮﺘﻤﺎﻗﻐﻪ,to catch,chg_Arab,eng_Latn
اجارە,renting,chg_Arab,eng_Latn
تغار,дорба,chg_Arab,kaz_Cyrl
قیمت,қымбат,chg_Arab,kaz_Cyrl
ﺗﺮﻏﻴﺐ,"үндеу, шақыру",chg_Arab,kaz_Cyrl
ﻴﻗﻠﻴﺐ,gather,chg_Arab,eng_Latn
حدود اربعە,жер телімінің шекаралары,chg_Arab,kaz_Cyrl
پارە پارە,парша-парша,chg_Arab,kaz_Cyrl
قزل گوشت باردور,қызыл ет бар,chg_Arab,kaz_Cyrl
ﻴﺎﺗﺪﻮﻖ,let's go,chg_Arab,eng_Latn
جفت,pair,chg_Arab,eng_Latn
فوق العادە,төтенше,chg_Arab,kaz_Cyrl
ﺠﺎﺮﻻﺐ,шақыртып,chg_Arab,kaz_Cyrl
طوبى درختيدين اليب كيلدیلار,Туба ағашынан алып келділер.,chg_Arab,kaz_Cyrl
ﺴﻗﻼﺪﻯ,асырады,chg_Arab,kaz_Cyrl
مسند نشين,in the seat of honor,chg_Arab,eng_Latn
چون طبقە لعل ديک افروختە بولوب,became as bright as rubies,chg_Arab,eng_Latn
ﺍﻮﻴﻠﻴﮏ ﺍﻮﻴﻨﻪ,house to house,chg_Arab,eng_Latn
خوارزمی,descended from its rulers,chg_Arab,eng_Latn
تريک,upright,chg_Arab,eng_Latn
قاش,Құзыр,chg_Arab,kaz_Cyrl
ﺁﻧﭼﻪ,осынша,chg_Arab,kaz_Cyrl
شونداق قيلا,осылайша істеп,chg_Arab,kaz_Cyrl
ﺁﭼﻴﺐ,open,chg_Arab,eng_Latn
ظرافت,әзіл,chg_Arab,kaz_Cyrl
آنينک دوستي و بارچە آدم فرزندلاريکە و جنلارکا وجنلارکا يبارکان ايلچي سي اولو العزم و رسالت و نبوت و خاتمت بو تورت مرتبە نى عنايت قيليب برکان رسولي محمد مصطفي نينک دروددين سونك,"Оның досы әрі барша адам баласы мен жындарға жіберген елшісі, ұлы мақсат, елшілік, пайғамбарлық және соңғылық атты төрт мәртебені сыйлап берген расулы Мұхаммед Мұстафаға салауаттан соң",chg_Arab,kaz_Cyrl
متحير,astonished,chg_Arab,eng_Latn
ﺍﻳﺗﺎﻠﻰ,айтайық,chg_Arab,kaz_Cyrl
ﺍﺮﻗﺎﺮﻧﻴﻨﮏ,of the argali,chg_Arab,eng_Latn
من کاشغر پادشاەسى دورمن,Мен Қашқар патшасымын,chg_Arab,kaz_Cyrl
ينە,басқа,chg_Arab,kaz_Cyrl
اول چاقدا يالغان ايتماميش سيز,Сол шақта өтірік айтпаған екенсіз,chg_Arab,kaz_Cyrl
ﺒﻴﻠﺩﻯ,knew,chg_Arab,eng_Latn
ﺒﻮﺮﺠﻐﻦ,blue,chg_Arab,eng_Latn
نشيب,down a hill,chg_Arab,eng_Latn
ﻗﺎﭽﻗﺎﻦ ﺒﻭﺴﻗﺎﻦ,running away,chg_Arab,eng_Latn
اسير,prisoner,chg_Arab,eng_Latn
قيليبدورسن,қылыпсың,chg_Arab,kaz_Cyrl
موندا نجە يورورسيزلار,Мұнда қанша жүресіздер?»,chg_Arab,kaz_Cyrl
افروختە,as though burning,chg_Arab,eng_Latn
ﻫﻣﻪ,"all, everyone",chg_Arab,eng_Latn
ایماس,are not,chg_Arab,eng_Latn
قیلامن ‌مو,қыламын ба?,chg_Arab,kaz_Cyrl
بر يکتکا کوزى توشتى.,Бір жігітке көзі түсті.,chg_Arab,kaz_Cyrl
يوق تيسام يالغان بولغاى,"Жоқ десем, жалған болар",chg_Arab,kaz_Cyrl
عنوق,Anuq,chg_Arab,eng_Latn
 کوک چاى يخشي دور ,Green tea is good,chg_Arab,eng_Latn
ﺍﻴﻟﻧﻴﻧﮏ,country,chg_Arab,eng_Latn
ﻴﺗﻜﺎﻧﺪﺍ,жеткенде,chg_Arab,kaz_Cyrl
يغ,жинау,chg_Arab,kaz_Cyrl
ﺪﻤﺒﺪﻢ,"лез де , сәтте",chg_Arab,kaz_Cyrl
ﻗﺎﺮﺸﻮ,қарсы,chg_Arab,kaz_Cyrl
پادشهی,king,chg_Arab,eng_Latn
ﻳﻭﻟﻮﻗﺪﻯ,жолықты,chg_Arab,kaz_Cyrl
فرزند,Перзент,chg_Arab,kaz_Cyrl
ﺳﺰﻻﺮﻧﻴﻧﮏ,yours,chg_Arab,eng_Latn
شمال,солтүстік,chg_Arab,kaz_Cyrl
ﺗﻔﺳﻴﺮ,"түсіндіру, баяндау",chg_Arab,kaz_Cyrl
غرە,white spot,chg_Arab,eng_Latn
ﻴﺘﻳﺳﻰ,жетеуі,chg_Arab,kaz_Cyrl
ﺨﻤﺮ,"dough, kneaded bread",chg_Arab,eng_Latn
ﻤﺨﺗﺻﺮ,short,chg_Arab,eng_Latn
اوزلارى,мырза,chg_Arab,kaz_Cyrl
ﺰﻧﺪﺍﻦ,dungeon,chg_Arab,eng_Latn
ﻀﺮﻭﺮﺕ,қажет,chg_Arab,kaz_Cyrl
چيقتى,it went out,chg_Arab,eng_Latn
بغرە کنتي دە بر فارچە اون بش چارک ليک يريم و بر حويلە باغى برلە بغرە کنت ليک احمد آخوندغە اوتوز بش سر بدليدە بر يل ليق اجارەکە قويوب,"I agreed to rent a parcel of my land, fifteen charak in size, along with a house and its orchard, to Ahmad Akhund of the town of Baghara for thirty-five sar for a period of one year.",chg_Arab,eng_Latn
ﺁﺮﺍﺴﻳﺪﺍ,between,chg_Arab,eng_Latn
ﺒﻮﺘﻜﺎﺭﻳﺏ,"бөктеріб, байлап",chg_Arab,kaz_Cyrl
قولاقيغە آواز خوش اشتلدى,His ears heard a pleasant sound,chg_Arab,eng_Latn
ﺍﺸﻜﻳﺪﺍ,есігінде,chg_Arab,kaz_Cyrl
و اخبارنينک غريبيدين برى بودور,This is one of the stranger tales,chg_Arab,eng_Latn
اسماننی,аспанды,chg_Arab,kaz_Cyrl
ﺘﻮﺸﻣﺎﻴﻤﻥ,"I will not go down, I will not enter.",chg_Arab,eng_Latn
عسکارلار طرفيدين اولتورولدى لار,They were killed by soldiers.,chg_Arab,eng_Latn
شوم,to suck on,chg_Arab,eng_Latn
ﺍﻳﻟﻐﺎﺪﻯ,"жолға шықты, аттанды",chg_Arab,kaz_Cyrl
قند اق دور,қант ақ,chg_Arab,kaz_Cyrl
هروى,Гераттық,chg_Arab,kaz_Cyrl
عربستان نينک يوللارى,the roads of Arabia,chg_Arab,eng_Latn
ديماسانکلار,демесеңдер,chg_Arab,kaz_Cyrl
ارک,citadel,chg_Arab,eng_Latn
ﺪﺍﺸﻴﻧﺪﺍ,"тысында, сыртында",chg_Arab,kaz_Cyrl
بغرە,Бағара,chg_Arab,kaz_Cyrl
ﺍﻗﺴﺎﻖ,lame,chg_Arab,eng_Latn
ﻧﻴﺕ,"қалауы, тілек",chg_Arab,kaz_Cyrl
اوچرا-,ұшырау,chg_Arab,kaz_Cyrl
ﻨﺎﻗﻟﻪ,"жатқа оқу, айту",chg_Arab,kaz_Cyrl
اوتون,отын,chg_Arab,kaz_Cyrl
ﺮﻮﺍﻥ,"to go somewhere, to travel in one direction",chg_Arab,eng_Latn
لشکر,әскер,chg_Arab,kaz_Cyrl
ﻛﻠﻤﻪ ﺸﻬﺎﺩﺓ,мұсылман дінін ант ішіп қабылдау,chg_Arab,kaz_Cyrl
کوب برلان يوروکاندا نيچوک قيلماق آز برلان نيچوک قيلماق دوست غە دشمن غە نيچوک سوزلاشماک,what to do when marching with large numbers what to do when marching with small numbers and how to speak with friend and enemy,chg_Arab,eng_Latn
قرى,old,chg_Arab,eng_Latn
ﻔﺗﻧﻪ,бүлік,chg_Arab,kaz_Cyrl
الله تعالی,God Most High,chg_Arab,eng_Latn
سيزلار منينک اويومدە اويقولانکلار,"All of you, sleep in my house",chg_Arab,eng_Latn
حکايت دا انداغ کلتوروب دورلارکيم، عاج طوفاندا هلاک بولمادى.,"Хикаяда солай келтіріпті кім, Адж топанда қаза болмады.",chg_Arab,kaz_Cyrl
بیز خوتانغە بارامیز,біз Хотанға барамыз,chg_Arab,kaz_Cyrl
ﺑﺎﻘﺎﺮﻻﺮ,expensive,chg_Arab,eng_Latn
اوچون,үшін,chg_Arab,kaz_Cyrl
ﺫﺮﻩ ﻨﻔﺎﻖ,a small (small) flame,chg_Arab,eng_Latn
يان-,to return,chg_Arab,eng_Latn
سور,to ask,chg_Arab,eng_Latn
ﻘﺑﺎﻠﺏ,тығылып,chg_Arab,kaz_Cyrl
ﺠﺭﻏﺎﻣﺶ,crying,chg_Arab,eng_Latn
صد افرين,Жүз бәрекелді,chg_Arab,kaz_Cyrl
ﻋﻼﺞ,"шара, амал",chg_Arab,kaz_Cyrl
اتى نی سلطان ابو قبيس لقبی زيور شا کتکی ديرلار,"аты Сұлтан Әбу Қубайыс, лақабы Зивар Шах Катақи дейді",chg_Arab,kaz_Cyrl
توردوم,I stood,chg_Arab,eng_Latn
درودیدین,дәріптеу,chg_Arab,kaz_Cyrl
ﻜﻴﻧﺪﻴﻦ,"after, after",chg_Arab,eng_Latn
ﺍﻭﭽﻮﺴﻰ,үшеуі,chg_Arab,kaz_Cyrl
قیرغاولى بيحد سیميز بولور,the pheasants there are extremely fat,chg_Arab,eng_Latn
